Date,A,ABBV,ABT,ACN,ADBE,AES,AFL,AMD,AOS,MMM
2018-11-05,63.33420944213867,64.16349792480469,64.09750366210938,146.76260375976562,239.88999938964844,12.70803451538086,38.246849060058594,19.899999618530273,42.95457077026367,123.50340270996094
2018-11-06,63.40146255493164,65.0026626586914,64.61653137207031,147.5214080810547,240.55999755859375,13.500706672668457,38.491851806640625,20.68000030517578,42.9907341003418,124.81353759765625
2018-11-07,65.59236145019531,67.56670379638672,66.01885986328125,151.6392822265625,253.42999267578125,13.154966354370117,39.42811584472656,21.84000015258789,43.13542556762695,128.64161682128906
2018-11-08,65.14073181152344,68.16498565673828,66.43775177001953,152.22225952148438,249.9600067138672,13.213994979858398,39.559364318847656,21.200000762939453,42.330604553222656,130.41830444335938
2018-11-09,64.64107513427734,68.98859405517578,66.282958984375,152.82369995117188,244.83999633789062,13.087507247924805,39.410614013671875,21.030000686645508,41.38106918334961,128.520263671875
2018-11-12,61.97930145263672,69.6878890991211,64.25228881835938,150.31602478027344,236.6699981689453,13.087507247924805,38.88561248779297,19.030000686645508,41.00127029418945,125.92555236816406
2018-11-13,61.825565338134766,68.54572296142578,63.277957916259766,149.39988708496094,238.74000549316406,12.994747161865234,38.82434844970703,19.610000610351562,41.33586120605469,126.77552795410156
2018-11-14,60.989566802978516,68.61563873291016,63.205116271972656,148.3264617919922,235.22000122070312,12.851390838623047,38.456851959228516,20.809999465942383,40.901798248291016,126.57740020751953
2018-11-15,62.19070816040039,70.03752136230469,64.4071044921875,150.36227416992188,239.9499969482422,13.003178596496582,38.73686218261719,21.489999771118164,41.824180603027344,130.9551239013672
2018-11-16,62.45016098022461,71.1175308227539,65.59998321533203,152.68492126464844,238.88999938964844,13.079071998596191,38.999359130859375,20.65999984741211,41.607154846191406,133.5690460205078
2018-11-19,60.163169860839844,69.52469635009766,64.23410034179688,150.62136840820312,219.69000244140625,12.969447135925293,39.69937515258789,19.110000610351562,41.272560119628906,131.38339233398438
2018-11-20,64.88127899169922,68.4447021484375,62.886383056640625,147.04017639160156,219.72999572753906,12.564680099487305,38.977725982666016,19.209999084472656,41.0826530456543,128.1431884765625
2018-11-21,65.07345581054688,66.9373550415039,62.40377426147461,145.2635040283203,225.97999572753906,12.70803451538086,39.06573486328125,18.729999542236328,41.353946685791016,128.01856994628906
2018-11-23,65.54432678222656,66.5333023071289,62.02132034301758,145.21726989746094,225.55999755859375,12.649006843566895,39.13614273071289,19.3799991607666,41.272560119628906,126.8008041381836
2018-11-26,66.54369354248047,67.00728607177734,62.65871810913086,146.57754516601562,231.9600067138672,12.986312866210938,39.25933837890625,20.079999923706055,41.98696517944336,128.7723846435547
2018-11-27,66.64937591552734,68.12614440917969,63.47828674316406,147.23455810546875,232.25,12.834525108337402,39.2065315246582,21.049999237060547,41.69758987426758,129.30718994140625
2018-11-28,68.68653106689453,69.10514068603516,66.31936645507812,150.10316467285156,249.2100067138672,13.079071998596191,39.91938400268555,21.34000015258789,42.70135498046875,131.65892028808594
2018-11-29,68.77301788330078,69.85881805419922,66.7109146118164,149.04824829101562,249.08999633789062,13.020044326782227,39.954586029052734,21.43000030517578,42.35772705078125,131.8006591796875
2018-11-30,69.52254486083984,73.2464828491211,67.4302978515625,152.24073791503906,250.88999938964844,13.062206268310547,40.253807067871094,21.299999237060547,42.846065521240234,133.96551513671875
2018-12-03,71.75186920166016,72.77251434326172,67.63063049316406,154.3690948486328,255.25999450683594,13.154966354370117,40.54422378540039,23.709999084472656,43.44289016723633,134.50677490234375
2018-12-04,70.06065368652344,70.35608673095703,65.10824584960938,151.9539031982422,245.82000732421875,13.036910057067871,38.977725982666016,21.1200008392334,40.847537994384766,130.2800750732422
2018-12-06,69.0997314453125,70.18515014648438,65.1446762084961,147.3640899658203,250.6300048828125,13.02847671508789,38.32648468017578,21.299999237060547,40.33208084106445,130.58934020996094
2018-12-07,67.50460815429688,67.56670379638672,63.69681930541992,145.6984100341797,238.0,13.095937728881836,38.06246566772461,19.459999084472656,39.7081184387207,127.72859954833984
2018-12-10,67.831298828125,68.0717544555664,64.58010864257812,145.94830322265625,244.08999633789062,13.298324584960938,37.877655029296875,19.989999771118164,38.85805892944336,127.78013610839844
2018-12-11,68.27333068847656,68.50686645507812,65.41785430908203,146.48497009277344,245.33999633789062,13.273022651672363,37.525630950927734,19.979999542236328,38.577720642089844,127.22599792480469
2018-12-12,68.94597625732422,68.8409652709961,66.04617309570312,146.78111267089844,245.5500030517578,13.399515151977539,37.75444412231445,20.479999542236328,38.496334075927734,128.74017333984375
2018-12-13,68.35981750488281,68.14942169189453,65.72746276855469,148.2894744873047,248.0800018310547,13.306755065917969,40.262603759765625,19.860000610351562,38.19791793823242,130.23495483398438
2018-12-14,66.64937591552734,66.51777648925781,64.43441772460938,143.92173767089844,230.0,13.450111389160156,39.25933837890625,19.899999618530273,37.44733428955078,126.34980010986328
2018-12-17,65.19837951660156,65.98943328857422,63.51469039916992,140.3498077392578,221.3800048828125,12.54781723022461,39.00411605834961,18.829999923706055,38.32451629638672,124.23639678955078
2018-12-18,65.33291625976562,64.94049835205078,63.81521224975586,140.7847442626953,226.17999267578125,12.632139205932617,39.19773483276367,19.5,38.91232681274414,125.35753631591797
2018-12-19,64.21824645996094,64.89386749267578,62.831756591796875,139.69287109375,224.64999389648438,12.429758071899414,38.70490646362305,18.15999984741211,38.62293243408203,122.39368438720703
2018-12-20,62.6423454284668,66.33130645751953,62.26716613769531,132.78961181640625,218.64999389648438,12.387592315673828,38.1944694519043,17.940000534057617,38.76762771606445,120.73135375976562
2018-12-21,60.81659698486328,65.98165893554688,61.25639724731445,126.95980834960938,208.8000030517578,12.185208320617676,38.044857025146484,16.93000030517578,37.971839904785156,118.39250946044922
2018-12-24,60.2208251953125,65.39115142822266,59.69926834106445,123.69330596923828,205.16000366210938,11.653951644897461,37.25281524658203,16.649999618530273,37.98992156982422,115.08719635009766
2018-12-26,62.978660583496094,69.18283081054688,63.396339416503906,128.6347198486328,222.9499969482422,12.041855812072754,38.8457145690918,17.899999618530273,39.038909912109375,120.00971984863281
2018-12-27,63.88191604614258,69.85881805419922,64.31600952148438,129.93026733398438,225.13999938964844,12.050288200378418,39.584964752197266,17.489999771118164,38.79475784301758,122.87047576904297
2018-12-28,63.538997650146484,70.79898834228516,64.73491668701172,129.38430786132812,223.1300048828125,12.033422470092773,39.55856704711914,17.81999969482422,38.61389923095703,122.01358032226562
2018-12-31,64.98396301269531,71.63034057617188,65.86405944824219,130.48544311523438,226.24000549316406,12.19364070892334,40.095401763916016,18.459999084472656,38.61389923095703,122.76741027832031
2019-01-02,63.278900146484375,69.3304672241211,63.287052154541016,130.0968017578125,224.57000732421875,11.957529067993164,40.06019592285156,18.829999923706055,39.310218811035156,123.03157806396484
2019-01-03,60.947731018066406,67.046142578125,60.30026626586914,125.65508270263672,215.6999969482422,11.949094772338867,39.048126220703125,17.049999237060547,38.360694885253906,118.39897918701172
2019-01-04,63.05733871459961,69.20613861083984,62.02132034301758,130.54100036621094,226.19000244140625,12.345433235168457,39.53215408325195,19.0,39.898014068603516,123.26995086669922
2019-01-07,64.3963394165039,70.21623992919922,62.950130462646484,130.99440002441406,229.25999450683594,12.404459953308105,39.74338150024414,20.56999969482422,40.6124153137207,122.98643493652344
2019-01-08,65.34034729003906,70.54256439208984,62.19430923461914,134.30722045898438,232.67999267578125,12.691167831420898,39.8665885925293,20.75,41.607154846191406,123.50190734863281
2019-01-09,66.708251953125,68.22712707519531,63.232421875,134.98269653320312,235.42999267578125,12.665872573852539,39.77858352661133,20.190000534057617,42.18590545654297,123.90135955810547
2019-01-10,67.33438873291016,68.5301513671875,62.904598236083984,136.04689025878906,237.77000427246094,12.935718536376953,40.28020095825195,19.739999771118164,42.095481872558594,124.73896789550781
2019-01-11,67.79676818847656,68.61563873291016,63.132225036621094,135.3158721923828,237.5500030517578,12.977880477905273,40.20979309082031,20.270000457763672,41.905574798583984,123.8434066772461
2019-01-14,67.18988800048828,66.66506958007812,62.455257415771484,134.11288452148438,234.55999755859375,12.682737350463867,40.42101287841797,20.229999542236328,41.959835052490234,123.817626953125
2019-01-15,68.00868225097656,67.24710845947266,64.4678955078125,135.92660522460938,242.36000061035156,13.020044326782227,40.83464813232422,20.3799991607666,41.607154846191406,121.7364730834961
2019-01-16,67.4596176147461,67.28642272949219,63.87324142456055,136.84271240234375,241.9499969482422,13.079071998596191,41.195465087890625,19.729999542236328,41.344913482666016,122.08444213867188
2019-01-17,68.2206039428711,68.58419799804688,64.5136489868164,137.99014282226562,244.39999389648438,13.062206268310547,41.6442985534668,20.25,42.03217697143555,123.52125549316406
2019-01-18,69.28987121582031,70.39317321777344,65.33697509765625,139.22088623046875,247.50999450683594,13.112804412841797,41.97871017456055,20.770000457763672,43.41576385498047,126.19510650634766
2019-01-22,68.70226287841797,69.73249816894531,65.4010238647461,137.8513946533203,243.85000610351562,13.163397789001465,41.705894470214844,19.760000228881836,42.64710235595703,123.87561798095703
2019-01-23,69.02015686035156,69.56731414794922,63.95558547973633,137.3424072265625,245.13999938964844,13.382648468017578,41.92591094970703,19.799999237060547,42.03217697143555,123.89493560791016
2019-01-24,69.53070831298828,67.54598236083984,64.8246841430664,138.94325256347656,242.55999755859375,13.407946586608887,41.6530876159668,20.850000381469727,41.959835052490234,124.04312133789062
2019-01-25,70.94674682617188,63.345985412597656,65.08997344970703,140.51638793945312,244.9499969482422,13.391080856323242,41.86431121826172,21.93000030517578,43.04500198364258,126.2209243774414
2019-01-28,70.58069610595703,60.67184066772461,63.168846130371094,140.87730407714844,241.85000610351562,13.382648468017578,41.67069625854492,20.18000030517578,43.587589263916016,124.48125457763672
2019-01-29,70.86004638671875,60.93138885498047,63.754329681396484,140.6737518310547,238.27000427246094,13.517572402954102,41.45948791503906,19.25,43.280128479003906,126.89742279052734
2019-01-30,72.6710433959961,62.18195343017578,65.57483673095703,142.5892333984375,242.6699981689453,13.736821174621582,41.69709396362305,23.09000015258789,43.42547607421875,128.39222717285156
2019-01-31,73.25865936279297,63.149356842041016,66.76411437988281,142.08949279785156,247.82000732421875,13.93836784362793,41.97871017456055,24.40999984741211,43.479984283447266,129.055908203125
2019-02-01,73.24901580810547,63.31452941894531,66.19691467285156,143.1907196044922,247.3800048828125,14.184990882873535,42.189918518066406,24.510000228881836,43.76161193847656,128.32135009765625
2019-02-04,73.23939514160156,61.765098571777344,66.32498931884766,144.8656005859375,254.74000549316406,14.312555313110352,42.260337829589844,24.1299991607666,44.760948181152344,128.99795532226562
2019-02-05,73.50911712646484,62.67744064331055,66.8830337524414,145.578125,254.82000732421875,14.414605140686035,42.43634796142578,23.309999465942383,45.03349685668945,129.58419799804688
2019-02-06,73.4994888305664,62.19765853881836,67.23066711425781,145.43008422851562,254.35000610351562,14.440117835998535,42.59476089477539,23.260000228881836,45.197017669677734,130.5184783935547
2019-02-07,72.56507873535156,62.268455505371094,66.54454803466797,143.5978240966797,253.74000549316406,14.550674438476562,42.63876724243164,22.670000076293945,44.79728698730469,128.75950622558594
2019-02-08,73.01782989501953,62.661705017089844,67.08429718017578,143.9772491455078,257.0,14.644217491149902,42.401145935058594,23.049999237060547,44.75185775756836,128.7466278076172
2019-02-11,73.28755950927734,62.74038314819336,67.27640533447266,143.7274169921875,258.3900146484375,14.593193054199219,42.4803581237793,22.959999084472656,45.12434387207031,129.4489288330078
2019-02-12,74.2412109375,62.86621856689453,68.66697692871094,144.9396514892578,261.3699951171875,14.61020565032959,43.06998825073242,22.81999969482422,46.23269271850586,133.09573364257812
2019-02-13,74.41460418701172,63.54262161254883,68.04486846923828,146.23516845703125,260.2300109863281,14.491145133972168,43.14038848876953,22.850000381469727,46.714176177978516,135.1252899169922
2019-02-14,74.19305419921875,63.33026123046875,67.66979217529297,146.06857299804688,260.1400146484375,14.50815200805664,42.77077865600586,23.1299991607666,46.41439437866211,133.1323699951172
2019-02-15,75.42607116699219,63.589813232421875,68.84078216552734,147.3455810546875,259.45001220703125,14.389092445373535,43.369205474853516,23.68000030517578,46.914058685302734,135.68545532226562
2019-02-19,74.67469787597656,63.33026123046875,68.612060546875,147.57691955566406,257.80999755859375,14.61020565032959,43.35151290893555,23.950000762939453,47.23202133178711,135.39312744140625
2019-02-20,75.67652893066406,62.91339874267578,69.1060791015625,147.7897491455078,258.1000061035156,14.584692001342773,43.466548919677734,23.950000762939453,47.668094635009766,135.47108459472656
2019-02-21,75.0311279296875,61.938114166259766,68.74015045166016,147.62318420410156,257.760009765625,14.729260444641113,43.27186965942383,23.920000076293945,47.7952880859375,134.9773406982422
2019-02-22,75.54168701171875,62.936981201171875,69.64581298828125,149.4461669921875,258.8999938964844,14.907851219177246,43.139129638671875,24.360000610351562,48.3131217956543,136.00379943847656
2019-02-25,76.42790222167969,63.149356842041016,70.31365203857422,149.60345458984375,258.6199951171875,14.737763404846191,43.32497024536133,24.709999084472656,48.45847702026367,136.80287170410156
2019-02-26,75.66690063476562,63.322383880615234,70.21302795410156,149.29806518554688,261.2200012207031,14.70374870300293,43.28071594238281,24.209999084472656,47.9497184753418,136.0232696533203
2019-02-27,76.5049819946289,62.45722961425781,70.65213775634766,148.64109802246094,262.8999938964844,14.593193054199219,43.35151290893555,23.479999542236328,47.91339111328125,135.79592895507812
2019-02-28,76.52423095703125,62.32350540161133,71.00891876220703,149.33511352539062,262.5,14.652722358703613,43.4842414855957,23.530000686645508,47.17751693725586,134.73046875
2019-03-01,78.25816345214844,62.99992370605469,71.89628601074219,151.94464111328125,264.010009765625,14.882335662841797,43.51079177856445,23.68000030517578,47.76802444458008,134.79544067382812
2019-03-04,77.18891143798828,62.496559143066406,71.92374420166016,150.66761779785156,258.1600036621094,14.55917739868164,43.4134521484375,23.3700008392334,47.69535446166992,134.3861541748047
2019-03-05,76.8132095336914,62.06395721435547,71.55783081054688,151.45419311523438,257.3800048828125,14.81430435180664,43.49309158325195,23.5,47.24110412597656,132.42422485351562
2019-03-06,75.85954284667969,61.41902160644531,71.08210754394531,150.2697296142578,256.3999938964844,14.950366020202637,43.31611633300781,22.40999984741211,47.12299728393555,131.7486114501953
2019-03-07,75.84028625488281,61.537010192871094,70.25873565673828,149.77005004882812,255.4600067138672,15.026906967163086,43.03293991088867,22.079999923706055,46.078243255615234,129.838623046875
2019-03-08,75.11781311035156,61.017906188964844,70.10322570800781,149.62197875976562,254.74000549316406,15.052419662475586,42.96215057373047,22.010000228881836,46.214515686035156,130.50775146484375
2019-03-11,76.3893814086914,61.41114807128906,71.18273162841797,151.70404052734375,260.9599914550781,15.282031059265137,43.422298431396484,22.959999084472656,46.46890640258789,134.5421142578125
2019-03-12,76.99625396728516,61.93025207519531,71.57610321044922,151.7503204345703,263.510009765625,15.409595489501953,43.50194549560547,23.489999771118164,46.73234939575195,133.6975555419922
2019-03-13,77.18891143798828,62.07969284057617,71.92374420166016,151.8613739013672,264.3800048828125,15.409595489501953,43.70547103881836,23.3799991607666,46.705101013183594,134.2562255859375
2019-03-14,77.6512680053711,62.88192367553711,72.25308227539062,152.51837158203125,267.69000244140625,15.460620880126953,43.97979736328125,22.81999969482422,46.30536651611328,134.72398376464844
2019-03-15,78.123291015625,63.97520446777344,73.0581283569336,153.97116088867188,257.0899963378906,15.571174621582031,44.20103073120117,23.290000915527344,46.623329162597656,135.17872619628906
2019-03-18,77.99807739257812,63.432498931884766,72.1158447265625,154.00819396972656,257.760009765625,15.435107231140137,44.466495513916016,23.25,47.33196258544922,135.445068359375
2019-03-19,78.2196273803711,63.56620788574219,73.14958953857422,153.79534912109375,260.4200134277344,15.171480178833008,44.33374786376953,26.0,47.35921859741211,135.7893829345703
2019-03-20,77.94991302490234,63.25946044921875,73.1313247680664,153.86013793945312,259.739990234375,15.248014450073242,43.76741409301758,25.700000762939453,47.21385192871094,135.32168579101562
2019-03-21,78.99026489257812,63.896522521972656,73.2410888671875,155.68310546875,264.17999267578125,15.545659065246582,44.218719482421875,27.889999389648438,48.0133171081543,136.17271423339844
2019-03-22,76.09074401855469,62.73249816894531,71.3290786743164,152.906982421875,259.69000244140625,15.35857105255127,43.76741409301758,26.3700008392334,47.00490188598633,132.95692443847656
2019-03-25,76.6012954711914,62.53586959838867,71.56696319580078,152.7589569091797,262.2699890136719,15.511643409729004,43.820518493652344,25.969999313354492,46.95039749145508,132.01492309570312
2019-03-26,77.68980407714844,63.51901626586914,72.2713623046875,154.48013305664062,265.5899963378906,15.656216621398926,44.09482955932617,25.690000534057617,46.8322868347168,134.633056640625
2019-03-27,76.10037994384766,62.83473205566406,72.02437591552734,154.04522705078125,262.3399963378906,15.520149230957031,44.08597946166992,24.889999389648438,47.21385192871094,134.58106994628906
2019-03-28,76.77468872070312,62.889793395996094,72.67390441894531,162.04962158203125,263.5299987792969,15.401091575622559,43.97979736328125,25.059999465942383,47.713523864746094,135.47108459472656
2019-03-29,77.42972564697266,63.38530731201172,73.1313247680664,162.88243103027344,266.489990234375,15.375581741333008,44.24525833129883,25.520000457763672,48.4402961730957,134.9838409423828
2019-04-01,78.72704315185547,63.534759521484375,72.87518310546875,163.1600341796875,272.1700134277344,15.239511489868164,44.139076232910156,26.360000610351562,49.04899215698242,137.6863555908203
2019-04-02,78.3216323852539,65.33586883544922,72.83855438232422,162.28094482421875,271.3500061035156,15.316049575805664,43.58158493041992,26.75,49.10348892211914,137.80982971191406
2019-04-03,79.09385681152344,65.34373474121094,72.72879791259766,163.965087890625,271.5,15.35857105255127,43.147979736328125,29.020000457763672,49.5123176574707,138.45944213867188
2019-04-04,78.02240753173828,65.1313705444336,71.92374420166016,163.93734741210938,267.8900146484375,15.307544708251953,43.165687561035156,29.09000015258789,49.80302810668945,139.6938018798828
2019-04-05,78.64019012451172,65.6347427368164,72.2713623046875,164.8534393310547,267.45001220703125,15.537161827087402,43.360355377197266,28.979999542236328,50.12099838256836,139.940673828125
2019-04-08,78.85252380371094,66.0516128540039,71.83223724365234,165.55674743652344,268.80999755859375,15.299041748046875,43.466548919677734,28.530000686645508,50.166419982910156,139.68728637695312
2019-04-09,78.59188842773438,65.0370101928711,71.969482421875,164.46478271484375,268.989990234375,15.401091575622559,43.39575958251953,27.239999771118164,48.912715911865234,137.6993865966797
2019-04-10,78.84286499023438,65.2414779663086,72.24393463134766,165.14588928222656,271.5799865722656,15.35857105255127,43.54619216918945,27.829999923706055,49.230674743652344,137.79685974121094
